ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1740440,Source2,3,2019-10-08 07:04:53,2019-10-08 08:04:33,34.936240999999995,-81.996117,,,0.0,Accident on I-26 Eastbound at US-29.,I-26 E,Spartanburg,Spartanburg,SC,29301,US,US/Eastern,KSPA,2019-10-08 06:55:00,64.0,64.0,88.0,29.18,10.0,NNE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6473647,Source1,2,2021-01-11 22:34:00,2021-01-12 01:38:45,37.122122,-121.605661,37.124188,-121.606876,0.158,Incident on HILL RD near HOUSE 15725 Drive with caution., Hill Rd,Morgan Hill,Santa Clara,CA,95037-9516,US,US/Pacific,KE16,2021-01-11 22:35:00,48.0,48.0,87.0,29.94,10.0,NNW,3.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5504959,Source1,2,2021-12-03 07:29:00,2021-12-03 09:37:40,41.382023,-122.389086,41.378101,-122.385347,0.333,Accident from Dale Creek Rd / Hazelnut Ln to Shasta Cv., Dale Creek Rd,Weed,Siskiyou,CA,96094-9025,US,US/Pacific,KMHS,2021-12-03 07:56:00,35.0,35.0,85.0,26.51,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1301151,Source2,2,2020-09-16 15:26:16,2020-09-16 17:00:37,30.233601,-97.818352,,,0.0,Two lanes blocked due to accident on Us-290 Frontage Westbound at Brodie Ln.,W Highway 290,Austin,Travis,TX,78735-6702,US,US/Central,KATT,2020-09-16 15:51:00,93.0,93.0,39.0,29.21,10.0,N,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-296060,Source2,3,2016-08-22 09:30:11,2016-08-22 10:00:11,29.53301,-98.389511,,,0.0,Accident on I-35 Northbound at Thousand Oaks Dr.,I-35 N,San Antonio,Bexar,TX,78233,US,US/Central,KRND,2016-08-22 09:58:00,75.2,,94.0,30.08,10.0,Variable,2.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124023,Source2,2,2017-01-25 22:41:54,2017-01-25 23:26:29,25.784065,-80.28862,,,0.01,Left lane blocked due to accident on FL-836 Dolphin Expy Westbound before FL-959 57th Ave.,Dolphin Expy E,Miami,Miami-Dade,FL,33126,US,US/Eastern,KMIA,2017-01-25 22:53:00,66.9,,81.0,30.08,10.0,Calm,,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6198884,Source1,2,2021-04-24 15:10:07.000000000,2021-04-24 17:14:00.000000000,34.142247,-118.735574,34.149562,-118.664803,4.078,Slow traffic on Ventura Fwy E - US-101 S from Chesebro Rd (US-101) to Parkway Calabasas (US-101) due to accident.,US-101 S,Agoura Hills,Los Angeles,CA,91301,US,US/Pacific,KVNY,2021-04-24 14:51:00,69.0,69.0,49.0,29.1,10.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4445615,Source1,2,2022-12-12 11:55:07,2022-12-12 13:14:59,39.663834,-105.87896,39.656685,-105.877978,0.4970000000000001,Between I-70 and Mile Point 222 (6 miles east of Keystone) at Mile Point 225. Road closed expect delays due to a crash., US Highway 6,Dillon,Summit,CO,80435,US,US/Mountain,KCCU,2022-12-12 11:53:00,29.0,19.0,49.0,20.37,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-574474,Source3,2,2022-07-05 18:44:13,2022-07-05 19:28:47,34.093311,-118.206268,,,0.0,#1 lane blocked due to crash on CA-110 Northbound at Avenue 43.,E Avenue 43,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2022-07-05 18:47:00,71.0,71.0,63.0,29.7,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3736686,Source1,2,2022-10-11 18:03:00.000000000,2022-10-11 19:18:14.000000000,28.430246,-81.47496,28.430307,-81.475121,0.011,Incident on SAND LAKE COMMONS BLVD near TURKEY LAKE RD Drive with caution., Turkey Lake Rd,Orlando,Orange,FL,32819,US,US/Eastern,KMCO,2022-10-11 17:53:00,84.0,84.0,63.0,29.98,10.0,NE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5803450,Source1,2,2021-08-08 15:59:00.000000000,2021-08-08 18:18:52.000000000,28.916015,-82.111253,28.97457600000001,-82.131815,4.2330000000000005,Incident on I-75 NB near MM 332 Drive with caution.,I-75 N,Oxford,Sumter,FL,34484,US,US/Eastern,KVVG,2021-08-08 15:53:00,94.0,94.0,51.0,29.96,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2861170,Source2,2,2018-04-03 08:24:02,2018-04-03 09:08:49,38.989349,-77.431366,,,0.0,Accident on VA-28 Sully Rd Southbound at Sterling Blvd.,S Sterling Blvd,Sterling,Loudoun,VA,20166,US,US/Eastern,KIAD,2018-04-03 08:52:00,45.0,40.1,76.0,30.09,10.0,SSE,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7109756,Source1,2,2020-03-10 05:52:00,2020-03-10 06:24:59,34.370006,-117.426051,34.370006,-117.426051,0.0,At US-395 - Accident.,Barstow Fwy N,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2020-03-10 05:45:00,,,,27.06,6.0,ESE,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-799098,Source3,2,2021-11-30 11:37:02,2021-11-30 12:22:04,30.232321,-97.736908,,,0.0,Lane blocked due to accident on Oltorf St at Parker Ln.,Parker Ln,Austin,Travis,TX,78741-3808,US,US/Central,KAUS,2021-11-30 11:53:00,69.0,69.0,57.0,29.55,10.0,S,13.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3545528,Source1,3,2016-08-02 06:48:44,2016-08-02 12:48:44,33.854040000000005,-117.89352,33.85365,-117.88564,0.453,At State College Blvd - Accident.,Riverside Fwy E,Anaheim,Orange,CA,92805,US,US/Pacific,KFUL,2016-08-02 06:53:00,70.0,,78.0,30.0,9.0,South,3.5,,Overcast,False,False,False,False,True,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6741006,Source1,2,2020-12-11 03:27:35.000000000,2020-12-11 07:12:35.000000000,40.546939,-86.39198,40.547863,-86.39201,0.064,Incident on IN-29 NB near IN-18 Road closed. Take alternate route., N State Road 29,Flora,Carroll,IN,46929,US,US/Eastern,KGGP,2020-12-11 03:35:00,34.0,34.0,93.0,29.13,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2961668,Source2,3,2018-03-22 16:35:22,2018-03-22 17:04:49,38.130806,-79.033455,,,0.8299999833106995,Exit ramp from I-81 Southbound at Exit 222 to Richmond Ave lane blocked due to accident.,I-81 S,Staunton,Augusta,VA,24401,US,US/Eastern,KSHD,2018-03-22 16:35:00,43.7,38.1,39.0,30.03,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3329608,Source2,3,2017-09-24 18:10:18,2017-09-24 18:39:57,33.915359,-118.104645,,,0.0,Accident on I-605 Northbound at Exits 9A 9B 9C 10 I-105.,San Gabriel River Fwy N,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2017-09-24 17:53:00,78.1,,30.0,29.81,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2136753,Source2,2,2019-05-01 07:21:11,2019-05-01 08:21:51,36.25536,-86.648521,,,0.0,Accident on 15th St at Dodson St.,15th St,Old Hickory,Davidson,TN,37138,US,US/Central,KBNA,2019-05-01 06:53:00,72.0,72.0,68.0,29.49,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1771772,Source2,2,2019-10-23 06:22:07,2019-10-23 07:30:18,41.519409,-74.021004,,,0.0,Left hand shoulder blocked due to accident on I-84 Eastbound before Exits 10 10N US-9W.,I-84 W,Newburgh,Orange,NY,12550,US,US/Eastern,KSWF,2019-10-23 06:45:00,50.0,50.0,100.0,29.34,10.0,WNW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5266244,Source1,2,2022-02-05 09:52:00,2022-02-05 11:10:28,34.90090900000001,-117.214913,34.907099,-117.210825,0.486,Incident on HILLVIEW RD near HOUSE 35933 Drive with caution.,Hillview Rd,Hinkley,San Bernardino,CA,92347,US,US/Pacific,KDAG,2022-02-05 09:50:00,49.0,45.0,22.0,28.3,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1239766,Source2,2,2020-12-07 05:55:44,2020-12-07 08:01:45,45.132149,-94.920807,,,0.0,Accident on US-12 near 98th St.,Highway 12 NE,Kandiyohi,Kandiyohi,MN,56251-8004,US,US/Central,KBDH,2020-12-07 05:55:00,28.0,21.0,100.0,28.88,1.0,ESE,7.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6201100,Source1,2,2021-11-11 13:41:00,2021-11-11 14:06:00,38.216074,-122.256837,38.223214,-122.257747,0.496,Stationary traffic on CA-29 from American Canyon Rd (CA-29) to CA-12/Jameson Canyon Rd (CA-29) due to accident., Napa Vallejo Hwy,Napa,Napa,CA,94558-6222,US,US/Pacific,KAPC,2021-11-11 13:54:00,69.0,69.0,63.0,30.18,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4052631,Source1,2,2022-11-07 04:56:00,2022-11-07 05:21:30,32.609214,-97.321011,32.616502000000004,-97.321535,0.504,Stationary traffic on I-35W N from Garden Acres Dr/Exit 40 (I-35W) to Risinger Rd/Exit 41 (I-35W) due to accident.,I-35W N,Fort Worth,Tarrant,TX,76140,US,US/Central,KFWS,2022-11-07 04:55:00,67.0,67.0,96.0,29.35,0.5,CALM,0.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-376590,Source2,2,2017-02-16 21:20:44,2017-02-16 21:50:32,39.775501,-84.168152,,,0.01,Accident on OH-201 Valley St around Alaska St.,Valley St,Dayton,Montgomery,OH,45404-1957,US,US/Eastern,KFFO,2017-02-16 20:58:00,31.8,,56.0,29.92,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4170483,Source1,2,2022-02-23 05:14:30,2022-02-23 07:24:40,39.183084,-76.78265400000002,39.179931,-76.786763,0.31,Stationary traffic on I-95 S from MD-100/Exit 43 (I-95) to MD-175/Exit 41 (I-95) due to accident.,I-95 S,Elkridge,Howard,MD,21075,US,US/Eastern,KBWI,2022-02-23 04:54:00,64.0,64.0,70.0,29.83,10.0,SW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1149940,Source2,2,2021-02-17 08:17:29,2021-02-17 09:17:23,39.538841,-119.752907,,,0.0,Accident on NV-445 Pyramid Way at F St.,Pyramid Way,Sparks,Washoe,NV,89431-5058,US,US/Pacific,KRNO,2021-02-17 07:55:00,30.0,24.0,66.0,25.68,10.0,NW,6.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7280793,Source1,2,2020-01-02 11:06:00,2020-01-02 13:39:22,37.73413400000001,-122.13955,37.73413400000001,-122.13955,0.0,At MacArthur Blvd/Foothill Blvd - Accident.,I-580 W,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2020-01-02 10:53:00,51.0,51.0,100.0,30.18,10.0,S,5.0,0.0,Patches of Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6038087,Source1,2,2021-12-24 19:56:30,2021-12-24 21:36:30,39.653629,-106.939021,39.680811,-106.76492,9.448,Slow traffic on I-70 E from US-6/Exit 140 (I-70) to CO-131/Exit 157 (I-70) due to accident.,I-70 E,Gypsum,Eagle,CO,81637,US,US/Mountain,KEGE,2021-12-24 19:56:00,30.0,30.0,96.0,23.33,10.0,CALM,0.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5025164,Source1,2,2022-03-21 16:25:00,2022-03-21 17:42:07,34.156579,-118.605818,34.156902,-118.605818,0.022,Incident on TOPANGA CANYON BLVD near DUMETZ RD Drive with caution., Topanga Canyon Blvd,Woodland Hills,Los Angeles,CA,91364-4229,US,US/Pacific,KVNY,2022-03-21 16:51:00,84.0,84.0,11.0,29.12,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6755791,Source1,2,2020-12-28 17:44:00,2020-12-28 19:01:46,33.865576000000004,-118.04878,33.867956,-118.052294,0.26,Incident on CA-91 WB near SHOEMAKER AVE Drive with caution.,Artesia Fwy W,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2020-12-28 17:50:00,48.0,45.0,87.0,29.8,9.0,NE,7.0,0.18,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2253585,Source2,3,2019-03-01 13:21:06,2019-03-01 13:50:36,33.439449,-112.037369,,,0.0,Right lane blocked due to accident on I-10 Westbound at Exit 149 Sky Harbor Blvd.,I-10 W,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2019-03-01 12:51:00,73.0,,38.0,29.96,10.0,ESE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3469942,Source1,4,2016-11-13 13:11:16,2016-11-13 19:11:16,35.754767,-78.620574,35.756469,-78.617786,0.196,Closed at Rock Quarry Rd/Exit 300 - Road closed due to accident. Construction work.,I-40 E,Raleigh,Wake,NC,27610,US,US/Eastern,KRDU,2016-11-13 12:51:00,59.0,,22.0,30.25,10.0,Variable,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5336601,Source1,2,2022-04-28 18:11:30.000000000,2022-04-28 18:36:00.000000000,34.020831,-118.159287,34.020273,-118.156692,0.154,Slow traffic on CA-72 from S Arizona Ave (Whittier Blvd) to Goodrich Blvd (Whittier Blvd) due to accident., S Vancouver Ave,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2022-04-28 17:47:00,62.0,62.0,58.0,29.74,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-284567,Source2,2,2016-09-14 18:46:11,2016-09-14 19:16:11,32.705704,-96.917961,,,0.0,Accident on TX-303 Kiest Blvd at Dan Morton Dr.,Dan Morton Dr,Dallas,Dallas,TX,75236,US,US/Central,KRBD,2016-09-14 18:53:00,87.1,,53.0,30.0,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-964700,Source2,2,2021-07-21 11:37:22,2021-07-21 12:22:29,29.697741,-95.411789,,,0.0,Accident on Braeswood Blvd at Main St.,Main St,Houston,Harris,TX,77030,US,US/Central,KMCJ,2021-07-21 11:53:00,88.0,88.0,57.0,29.96,10.0,ENE,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4371255,Source1,2,2022-11-17 02:39:00.000000000,2022-11-17 04:17:51.000000000,34.406273,-117.396485,34.40319,-117.398901,0.254,Incident on I-15 SB near JOSHUA ST Drive with caution.,Joshua St,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2022-11-17 02:35:00,32.0,32.0,51.0,27.35,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2687904,Source2,2,2018-07-05 11:50:28,2018-07-05 12:20:12,34.116737,-80.925957,,,0.0,Accident on Flora Dr at Sloan Rd.,Flora Dr,Columbia,Richland,SC,29223-5162,US,US/Eastern,KCUB,2018-07-05 11:53:00,88.0,,51.0,30.26,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1600331,Source2,2,2020-01-18 05:14:59,2020-01-18 07:30:19,43.890053,-122.73098,,,0.0,One lane blocked due to accident on OR-58 both ways at Minnow Creek Rd.,Highway 58,Lowell,Lane,OR,97452,US,US/Pacific,KEUG,2020-01-18 04:54:00,46.0,41.0,71.0,29.69,10.0,SSE,12.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1780966,Source2,2,2019-10-28 18:00:46,2019-10-28 19:00:21,42.91032,-73.898308,,,0.0,Lane blocked due to accident on NY-50 Saratoga Rd at CR-399 Lake Hill Rd.,Lake Hill Rd,Burnt Hills,Saratoga,NY,12027-9519,US,US/Eastern,KSCH,2019-10-28 17:48:00,57.0,57.0,67.0,29.81,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-7189479,Source1,2,2020-04-21 16:43:23,2020-04-21 17:28:23,35.07114,-106.50149,35.07114,-106.50149,0.0,At Tramway BL/Central Ave/Exit 167 - Accident. Two lanes blocked.,Coronado Fwy E,Albuquerque,Bernalillo,NM,87123,US,US/Mountain,KABQ,2020-04-21 16:52:00,69.0,69.0,14.0,24.55,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5842952,Source1,2,2021-08-12 08:54:00,2021-08-12 09:15:30,40.54425,-111.911831,40.544225,-111.898674,0.691,Stationary traffic on UT-175 from S 1300 W (W 11400 S/UT-175) to I-15 (W 11400 S/UT-175) due to accident., W 11400 S,Draper,Salt Lake,UT,84020-4705,US,US/Mountain,KU42,2021-08-12 08:54:00,76.0,76.0,33.0,25.79,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3839860,Source1,2,2022-05-11 09:46:30,2022-05-11 11:03:53,34.717663,-92.258502,34.718245,-92.258964,0.048,Incident on AR-365 NB near I-440 Right shoulder closed.,Springer Blvd,Little Rock,Pulaski,AR,72206,US,US/Central,KLIT,2022-05-11 09:53:00,81.0,81.0,68.0,29.9,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3246484,Source2,2,2017-10-16 07:49:54,2017-10-16 08:19:46,40.570473,-74.109764,,,0.0,Accident on Hylan Blvd at New Dorp Ln.,New Dorp Ln,Staten Island,Richmond,NY,10306,US,US/Eastern,KLDJ,2017-10-16 07:55:00,59.5,,62.0,29.93,10.0,North,11.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2168967,Source2,2,2019-04-15 11:48:28,2019-04-15 12:33:48,36.147011,-86.795029,,,0.0,Accident on Grand Ave near 18th Ave.,Grand Ave,Nashville,Davidson,TN,37212-2117,US,US/Central,KBNA,2019-04-15 11:53:00,56.0,56.0,45.0,29.51,10.0,W,8.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4132717,Source1,2,2022-08-09 12:28:18,2022-08-09 13:43:18,42.914889,-85.56880799999998,42.914404,-85.568775,0.034,Incident on EAST PARIS AVE near STAHL DR Expect delays., E Paris Ave SE,Grand Rapids,Kent,MI,49546-6137,US,US/Eastern,KGRR,2022-08-09 12:53:00,73.0,73.0,57.0,29.15,10.0,NNE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5135327,Source1,2,2022-08-26 23:28:18,2022-08-27 02:40:31,44.239692,-95.860128,44.239665,-95.856377,0.186,Incident on US-14 near 2ND ST Drive with caution.,Spink Lake Ave,Balaton,Lyon,MN,56115,US,US/Central,KTKC,2022-08-26 23:35:00,67.0,67.0,82.0,28.5,10.0,SSE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6307908,Source1,2,2021-12-09 14:43:04,2021-12-09 16:00:58,40.263111,-103.766122,40.263165,-103.768,0.099,Incident on I-76 WB near BARLOW RD Expect delays.,US-6 W,Fort Morgan,Morgan,CO,80701,US,US/Mountain,KFMM,2021-12-09 14:35:00,48.0,42.0,40.0,25.07,10.0,E,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7032475,Source1,2,2020-05-15 17:28:00,2020-05-15 18:23:10,33.50093,-117.1512,33.50073,-117.15149,0.022,At I-15/CA-79/Temecula Valley Fwy - Accident.,CA-79 N,Temecula,Riverside,CA,92592,US,US/Pacific,KF70,2020-05-15 17:35:00,75.0,75.0,50.0,28.44,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2790154,Source2,2,2018-06-29 06:46:19,2018-06-29 07:14:16,26.716093,-80.092125,,,0.0,Accident on Palm Beach Lakes Blvd at Robbins Dr.,Robbins Dr,West Palm Beach,Palm Beach,FL,33409,US,US/Eastern,KPBI,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-775958,Source2,3,2021-12-16 15:25:17,2021-12-16 15:54:49,33.462128,-112.065079,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 145 7th St.,N 7th St,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2021-12-16 15:51:00,62.0,62.0,32.0,28.76,10.0,VAR,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-605245,Source2,1,2022-06-01 07:18:27,2022-06-01 08:18:11,34.808521,-82.203781,,,0.0,Crash on Great Pine Dr at Pond Terrace Ln.,Pond Terrace Ln,Simpsonville,Greenville,SC,29681-3638,US,US/Eastern,KGYH,2022-06-01 07:47:00,72.0,72.0,83.0,29.07,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4443145,Source1,2,2022-01-02 13:22:00.000000000,2022-01-02 17:04:00.000000000,29.35612320885965,-82.22184061964883,29.211303208859647,-82.18468061964883,10.254,Stationary traffic on I-75 S from CR-329 (I-75) to US-27/Exit 354 (I-75) due to accident.,I-75 S,Reddick,Marion,FL,32686,US,US/Eastern,KOCF,2022-01-02 13:39:00,79.0,79.0,65.0,29.91,10.0,WSW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3750594,Source1,2,2022-12-01 07:18:30,2022-12-01 08:58:00,29.615893,-98.466567,29.557449,-98.484925,4.186,Stationary traffic on US-281 S from Redland Rd (US-281) to E Nakoma St (US-281) due to accident.,US-281,San Antonio,Bexar,TX,78258,US,US/Central,KSAT,2022-12-01 06:51:00,44.0,40.0,53.0,29.48,10.0,N,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-78863,Source2,3,2016-09-22 09:54:39,2016-09-22 10:24:16,34.011421,-118.418053,,,0.0,Right hand shoulder blocked and HOV lane blocked due to accident on I-405 Northbound between Exit 51 Sawtelle Blvd and Exit 52 Sawtelle Blvd.,San Diego Fwy S,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,2016-09-22 09:51:00,71.1,,68.0,29.92,10.0,Variable,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2772233,Source2,3,2018-06-20 10:49:19,2018-06-20 11:19:01,26.260412,-80.133423,,,0.0,One lane blocked due to accident on I-95 Southbound at Exits 38 38A 38B Copans Rd.,W Copans Rd,Pompano Beach,Broward,FL,33069,US,US/Eastern,KFXE,2018-06-20 10:53:00,86.0,,61.0,29.99,10.0,North,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4861601,Source1,2,2022-08-13 14:43:15.000000000,2022-08-13 15:52:32.000000000,29.784279,-95.560568,29.784111,-95.518798,2.505,Slow traffic on US-90 E - I-10 E from Sam Houston Tollway (I-10) to Campbell Rd (I-10) due to accident.,I-10 E,Houston,Harris,TX,77024,US,US/Central,KMCJ,2022-08-13 14:48:00,91.0,91.0,49.0,29.88,10.0,E,16.0,0.0,Thunder,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4153714,Source1,2,2022-05-03 06:50:00,2022-05-03 08:09:33,41.1882,-76.91371,41.179038,-76.911422,0.644,Incident on US-15 SB near ELIMSPORT RD Expect long delays., Elimsport Rd,Montgomery,Lycoming,PA,17752,US,US/Eastern,KIPT,2022-05-03 06:54:00,44.0,44.0,89.0,29.56,10.0,W,3.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1879480,Source2,2,2019-09-25 09:24:15,2019-09-25 10:24:03,30.4949,-92.419861,,,0.0,Accident on US-190 Laurel Ave at 5th St. No recent updates.,W Laurel Ave,Eunice,St. Landry,LA,70535-4102,US,US/Central,KOPL,2019-09-25 09:15:00,77.0,77.0,77.0,29.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5451208,Source1,2,2023-01-14 00:26:00,2023-01-14 01:45:25,33.803869,-117.504233,33.802668,-117.504142,0.083,Incident on TEMESCAL CANYON RD near HOUSE 21779 Drive with caution., Temescal Canyon Rd,Corona,Riverside,CA,92883-4975,US,US/Pacific,KAJO,2023-01-14 00:56:00,45.0,45.0,93.0,29.5,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5274779,Source1,2,2023-02-13 14:46:00,2023-02-13 15:32:30,34.423010999999995,-112.04726,34.453125,-112.030536,2.289,Slow traffic on Arizona Veterans Highway - I-17 N - Black Canyon Fwy N from Dugas Rd/Exit 268 (I-17) to AZ-169/Exit 278 (I-17) due to accident.,Arizona Veterans Highway,Mayer,Yavapai,AZ,86333,US,US/Mountain,KPRC,2023-02-13 14:53:00,39.0,39.0,73.0,24.74,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
